ProductID,Name,Month,BottleSize,Category,Gender,Season,SoldInSeason,DiscountPercent,CostPerBottle,SellingPrice,QuantitySold
15,Coconut Vanille,October,3ml,Musk,Unisex,Summer,0,3.54,13.56,30,40
4,Zara Gold,November,100ml,Woody,Him,All Seasons,1,1.31,385.7,600,66
24,Ultra Male,October,3ml,Oriental,Him,Winter,0,27.48,12.58,30,145
8,Silver Scent,December,10ml,Oriental,Him,All Seasons,1,0.22,48.93,100,140
19,Good Girl,August,30ml,Oriental,Her,All Seasons,1,5.12,182.19,300,103
24,Ultra Male,February,30ml,Oriental,Him,Winter,1,11.13,169.3,300,9
6,Oud,March,30ml,Musk,Unisex,Winter,1,20.09,192.98,300,168
16,Very Sexy,November,50ml,Fruity,Her,All Seasons,1,13.67,195.55,450,38
2,Stronger With You,April,15ml,Fresh,Him,All Seasons,1,11.12,66.38,130,81
16,Very Sexy,December,100ml,Fruity,Her,All Seasons,1,6.07,295.07,600,62
11,Lacoste White,November,30ml,Woody,Him,Summer,0,1.75,180.09,300,34
2,Stronger With You,September,15ml,Fresh,Him,All Seasons,1,11.12,77.6,130,63
17,Yara Candy,February,10ml,Fruity,Her,Summer,0,5.3,62.74,100,66
24,Ultra Male,March,15ml,Oriental,Him,Winter,1,16.65,63.62,130,198
2,Stronger With You,September,15ml,Fresh,Him,All Seasons,1,11.12,64.63,130,143
22,Elixir,May,100ml,Fresh,Him,Summer,1,16.62,286.28,600,98
21,Musk Pink,May,5ml,Fruity,Her,Summer,1,14.72,32.05,50,176
14,Khamra,February,15ml,Musk,Unisex,Winter,1,9.05,67.37,130,87
22,Elixir,June,3ml,Fresh,Him,Summer,1,15.62,14.52,30,248
8,Silver Scent,January,3ml,Oriental,Him,All Seasons,1,4.19,16.15,30,195
18,Marshmallow,February,15ml,Fruity,Unisex,Winter,1,2.53,80.41,130,159
17,Yara Candy,December,15ml,Fruity,Her,Summer,0,25.7,55.81,130,70
14,Khamra,October,10ml,Musk,Unisex,Winter,0,11.43,46.95,100,84
21,Musk Pink,December,30ml,Fruity,Her,Summer,0,14.2,159.94,300,37
22,Elixir,November,3ml,Fresh,Him,Summer,0,15.62,12.33,30,61
19,Good Girl,December,50ml,Oriental,Her,All Seasons,1,27.75,214.82,450,92
15,Coconut Vanille,May,10ml,Musk,Unisex,Summer,1,27.26,57.69,100,191
24,Ultra Male,April,3ml,Oriental,Him,Winter,0,27.48,15.68,30,56
14,Khamra,September,100ml,Musk,Unisex,Winter,0,2.63,272.94,600,19
16,Very Sexy,August,30ml,Fruity,Her,All Seasons,1,27.08,139.81,300,124
5,One Million,June,15ml,Woody,Him,All Seasons,1,29.03,70.91,130,192
8,Silver Scent,June,30ml,Oriental,Him,All Seasons,1,19.95,186.69,300,108
22,Elixir,March,15ml,Fresh,Him,Summer,0,24.79,57.6,130,67
12,Spicebomb,June,30ml,Woody,Him,Winter,0,12.19,164.9,300,46
13,Black Opium,December,50ml,Oriental,Him,Winter,1,15.03,202.55,450,84
20,Musk Roman,June,5ml,Musk,Unisex,All Seasons,1,17.73,25.34,50,193
8,Silver Scent,July,30ml,Oriental,Him,All Seasons,1,19.95,125.89,300,64
7,Imperial Valley,December,50ml,Oriental,Him,Summer,0,8.65,286.75,450,28
1,Le Male Elixir,November,3ml,Oriental,Him,Winter,1,23.22,17.43,30,290
6,Oud,October,50ml,Musk,Unisex,Winter,0,13.11,241.42,450,51
13,Black Opium,January,10ml,Oriental,Him,Winter,1,21.67,57.96,100,104
18,Marshmallow,November,3ml,Fruity,Unisex,Winter,1,18.82,19.31,30,205
8,Silver Scent,January,30ml,Oriental,Him,All Seasons,1,19.95,150.47,300,76
11,Lacoste White,January,50ml,Woody,Him,Summer,0,8.44,249.15,450,34
6,Oud,May,15ml,Musk,Unisex,Winter,0,6.81,66.0,130,68
20,Musk Roman,May,30ml,Musk,Unisex,All Seasons,1,14.47,188.56,300,73
13,Black Opium,February,15ml,Oriental,Him,Winter,1,13.86,52.36,130,127
4,Zara Gold,August,15ml,Woody,Him,All Seasons,1,23.35,62.09,130,161
15,Coconut Vanille,December,10ml,Musk,Unisex,Summer,0,27.26,49.63,100,51
9,Black XS L'exces,August,50ml,Oriental,Him,Summer,1,14.13,277.39,450,77
21,Musk Pink,December,15ml,Fruity,Her,Summer,0,17.15,56.06,130,56
7,Imperial Valley,November,3ml,Oriental,Him,Summer,0,21.01,19.28,30,94
21,Musk Pink,October,5ml,Fruity,Her,Summer,0,14.72,26.2,50,111
17,Yara Candy,March,10ml,Fruity,Her,Summer,0,5.3,41.95,100,71
4,Zara Gold,August,50ml,Woody,Him,All Seasons,1,14.0,288.95,450,75
19,Good Girl,February,100ml,Oriental,Her,All Seasons,1,17.43,297.32,600,55
18,Marshmallow,October,5ml,Fruity,Unisex,Winter,0,17.52,30.29,50,91
11,Lacoste White,November,5ml,Woody,Him,Summer,0,12.26,29.37,50,83
4,Zara Gold,February,15ml,Woody,Him,All Seasons,1,23.35,77.06,130,207
12,Spicebomb,July,100ml,Woody,Him,Winter,0,5.01,380.53,600,28
15,Coconut Vanille,February,10ml,Musk,Unisex,Summer,0,27.26,43.21,100,83
4,Zara Gold,July,30ml,Woody,Him,All Seasons,1,5.84,190.23,300,115
9,Black XS L'exces,June,50ml,Oriental,Him,Summer,1,14.13,182.13,450,87
17,Yara Candy,November,3ml,Fruity,Her,Summer,0,9.18,13.54,30,61
14,Khamra,April,10ml,Musk,Unisex,Winter,0,11.43,48.9,100,22
24,Ultra Male,September,5ml,Oriental,Him,Winter,0,6.91,23.23,50,40
6,Oud,August,100ml,Musk,Unisex,Winter,0,24.98,291.42,600,25
19,Good Girl,September,3ml,Oriental,Her,All Seasons,1,9.9,15.23,30,208
11,Lacoste White,December,3ml,Woody,Him,Summer,0,6.44,14.5,30,90
6,Oud,March,50ml,Musk,Unisex,Winter,1,13.11,243.56,450,89
23,Moon Sparkle,January,5ml,Gourmand,Her,Summer,0,20.17,28.36,50,87
15,Coconut Vanille,August,5ml,Musk,Unisex,Summer,1,28.86,32.4,50,245
13,Black Opium,February,15ml,Oriental,Him,Winter,1,13.86,78.65,130,55
8,Silver Scent,June,15ml,Oriental,Him,All Seasons,1,23.61,69.66,130,136
22,Elixir,July,100ml,Fresh,Him,Summer,1,16.62,261.81,600,21
1,Le Male Elixir,August,50ml,Oriental,Him,Winter,0,29.27,260.87,450,28
3,Stronger With You Intensely,January,50ml,Fresh,Him,Winter,1,18.95,183.35,450,121
5,One Million,July,100ml,Woody,Him,All Seasons,1,14.09,362.11,600,72
16,Very Sexy,October,15ml,Fruity,Her,All Seasons,1,2.89,57.0,130,168
3,Stronger With You Intensely,January,50ml,Fresh,Him,Winter,1,18.95,239.01,450,89
20,Musk Roman,May,30ml,Musk,Unisex,All Seasons,1,14.47,162.58,300,90
5,One Million,May,15ml,Woody,Him,All Seasons,1,29.03,69.63,130,182
17,Yara Candy,May,100ml,Fruity,Her,Summer,1,12.96,381.19,600,65
20,Musk Roman,June,3ml,Musk,Unisex,All Seasons,1,10.41,14.91,30,74
22,Elixir,February,10ml,Fresh,Him,Summer,0,0.65,48.62,100,47
8,Silver Scent,July,10ml,Oriental,Him,All Seasons,1,0.22,62.18,100,131
2,Stronger With You,January,15ml,Fresh,Him,All Seasons,1,11.12,62.91,130,116
19,Good Girl,February,10ml,Oriental,Her,All Seasons,1,3.1,55.23,100,89
11,Lacoste White,July,10ml,Woody,Him,Summer,1,25.6,53.7,100,187
23,Moon Sparkle,November,100ml,Gourmand,Her,Summer,0,3.23,301.32,600,12
5,One Million,September,50ml,Woody,Him,All Seasons,1,11.11,229.45,450,76
14,Khamra,May,50ml,Musk,Unisex,Winter,0,10.85,286.6,450,18
3,Stronger With You Intensely,May,10ml,Fresh,Him,Winter,0,16.64,49.71,100,52
12,Spicebomb,June,10ml,Woody,Him,Winter,0,23.52,45.49,100,47
1,Le Male Elixir,January,15ml,Oriental,Him,Winter,1,20.92,77.25,130,112
19,Good Girl,August,10ml,Oriental,Her,All Seasons,1,3.1,41.98,100,71
15,Coconut Vanille,February,30ml,Musk,Unisex,Summer,0,7.98,122.53,300,28
3,Stronger With You Intensely,September,5ml,Fresh,Him,Winter,0,6.82,22.37,50,54
12,Spicebomb,May,3ml,Woody,Him,Winter,0,19.86,14.97,30,78
11,Lacoste White,May,10ml,Woody,Him,Summer,1,25.6,49.93,100,130
17,Yara Candy,June,50ml,Fruity,Her,Summer,1,21.58,249.19,450,65
12,Spicebomb,February,3ml,Woody,Him,Winter,1,19.86,13.04,30,138
12,Spicebomb,March,3ml,Woody,Him,Winter,1,19.86,17.34,30,121
20,Musk Roman,March,50ml,Musk,Unisex,All Seasons,1,23.48,215.05,450,107
13,Black Opium,November,10ml,Oriental,Him,Winter,1,21.67,64.65,100,226
20,Musk Roman,February,15ml,Musk,Unisex,All Seasons,1,28.76,62.36,130,177
22,Elixir,February,50ml,Fresh,Him,Summer,0,4.21,263.24,450,21
21,Musk Pink,March,30ml,Fruity,Her,Summer,0,14.2,177.16,300,50
23,Moon Sparkle,June,100ml,Gourmand,Her,Summer,1,3.23,286.89,600,84
17,Yara Candy,August,5ml,Fruity,Her,Summer,1,17.38,23.77,50,183
14,Khamra,June,50ml,Musk,Unisex,Winter,0,10.85,278.77,450,25
13,Black Opium,July,15ml,Oriental,Him,Winter,0,13.86,77.68,130,64
5,One Million,July,3ml,Woody,Him,All Seasons,1,4.63,12.04,30,215
20,Musk Roman,March,15ml,Musk,Unisex,All Seasons,1,28.76,73.37,130,194
17,Yara Candy,January,15ml,Fruity,Her,Summer,0,25.7,75.3,130,59
21,Musk Pink,September,3ml,Fruity,Her,Summer,1,14.6,13.86,30,253
17,Yara Candy,December,15ml,Fruity,Her,Summer,0,25.7,79.96,130,42
12,Spicebomb,January,3ml,Woody,Him,Winter,1,19.86,19.46,30,196
8,Silver Scent,December,30ml,Oriental,Him,All Seasons,1,19.95,192.08,300,105
24,Ultra Male,November,30ml,Oriental,Him,Winter,1,11.13,140.48,300,99
18,Marshmallow,October,3ml,Fruity,Unisex,Winter,0,18.82,16.62,30,124
21,Musk Pink,July,30ml,Fruity,Her,Summer,1,14.2,191.35,300,56
15,Coconut Vanille,May,5ml,Musk,Unisex,Summer,1,28.86,26.18,50,360
13,Black Opium,August,30ml,Oriental,Him,Winter,0,4.84,176.35,300,48
1,Le Male Elixir,January,5ml,Oriental,Him,Winter,1,13.17,29.72,50,189
2,Stronger With You,April,100ml,Fresh,Him,All Seasons,1,24.68,316.39,600,81
17,Yara Candy,May,15ml,Fruity,Her,Summer,1,25.7,60.15,130,164
6,Oud,July,100ml,Musk,Unisex,Winter,0,24.98,266.82,600,16
2,Stronger With You,April,3ml,Fresh,Him,All Seasons,1,23.58,15.51,30,191
19,Good Girl,June,50ml,Oriental,Her,All Seasons,1,27.75,190.21,450,87
15,Coconut Vanille,September,3ml,Musk,Unisex,Summer,1,3.54,18.36,30,233
3,Stronger With You Intensely,December,3ml,Fresh,Him,Winter,1,13.3,19.03,30,116
12,Spicebomb,October,5ml,Woody,Him,Winter,0,16.71,30.34,50,57
12,Spicebomb,January,10ml,Woody,Him,Winter,1,23.52,63.57,100,162
1,Le Male Elixir,August,100ml,Oriental,Him,Winter,0,22.83,325.58,600,30
15,Coconut Vanille,June,50ml,Musk,Unisex,Summer,1,29.08,238.13,450,54
10,Invictus,July,3ml,Oriental,Him,Summer,1,22.95,18.4,30,219
22,Elixir,October,100ml,Fresh,Him,Summer,0,16.62,318.12,600,16
3,Stronger With You Intensely,April,5ml,Fresh,Him,Winter,0,6.82,26.26,50,78
21,Musk Pink,July,100ml,Fruity,Her,Summer,1,9.95,316.43,600,66
1,Le Male Elixir,November,5ml,Oriental,Him,Winter,1,13.17,21.6,50,201
19,Good Girl,July,30ml,Oriental,Her,All Seasons,1,5.12,161.84,300,89
19,Good Girl,July,30ml,Oriental,Her,All Seasons,1,5.12,152.28,300,78
10,Invictus,November,50ml,Oriental,Him,Summer,0,0.92,280.35,450,8
7,Imperial Valley,January,30ml,Oriental,Him,Summer,0,11.62,157.04,300,28
4,Zara Gold,May,5ml,Woody,Him,All Seasons,1,29.12,29.07,50,123
9,Black XS L'exces,June,100ml,Oriental,Him,Summer,1,16.96,272.61,600,56
17,Yara Candy,January,10ml,Fruity,Her,Summer,0,5.3,50.82,100,53
18,Marshmallow,June,100ml,Fruity,Unisex,Winter,0,14.82,307.84,600,20
5,One Million,December,3ml,Woody,Him,All Seasons,1,4.63,12.05,30,134
1,Le Male Elixir,October,100ml,Oriental,Him,Winter,0,22.83,351.36,600,44
14,Khamra,January,10ml,Musk,Unisex,Winter,1,11.43,42.24,100,166
14,Khamra,November,100ml,Musk,Unisex,Winter,1,2.63,304.62,600,112
24,Ultra Male,October,50ml,Oriental,Him,Winter,0,24.89,272.03,450,27
19,Good Girl,November,100ml,Oriental,Her,All Seasons,1,17.43,352.72,600,60
14,Khamra,February,5ml,Musk,Unisex,Winter,1,13.38,21.49,50,195
15,Coconut Vanille,November,50ml,Musk,Unisex,Summer,0,29.08,250.03,450,22
16,Very Sexy,January,50ml,Fruity,Her,All Seasons,1,13.67,249.67,450,123
11,Lacoste White,January,100ml,Woody,Him,Summer,0,8.81,259.17,600,22
17,Yara Candy,May,50ml,Fruity,Her,Summer,1,21.58,290.87,450,51
5,One Million,October,3ml,Woody,Him,All Seasons,1,4.63,17.63,30,114
20,Musk Roman,November,100ml,Musk,Unisex,All Seasons,1,2.48,287.25,600,112
21,Musk Pink,August,5ml,Fruity,Her,Summer,1,14.72,25.37,50,61
11,Lacoste White,January,100ml,Woody,Him,Summer,0,8.81,272.3,600,37
11,Lacoste White,November,50ml,Woody,Him,Summer,0,8.44,251.56,450,41
12,Spicebomb,April,50ml,Woody,Him,Winter,0,24.42,197.73,450,50
20,Musk Roman,September,30ml,Musk,Unisex,All Seasons,1,14.47,132.06,300,108
5,One Million,April,30ml,Woody,Him,All Seasons,1,9.77,120.0,300,119
9,Black XS L'exces,July,15ml,Oriental,Him,Summer,1,3.44,78.27,130,118
15,Coconut Vanille,February,50ml,Musk,Unisex,Summer,0,29.08,289.16,450,34
17,Yara Candy,December,100ml,Fruity,Her,Summer,0,12.96,286.53,600,36
8,Silver Scent,February,5ml,Oriental,Him,All Seasons,1,6.0,30.82,50,240
3,Stronger With You Intensely,December,50ml,Fresh,Him,Winter,1,18.95,269.22,450,59
13,Black Opium,November,50ml,Oriental,Him,Winter,1,15.03,282.03,450,78
16,Very Sexy,February,30ml,Fruity,Her,All Seasons,1,27.08,170.28,300,45
19,Good Girl,September,100ml,Oriental,Her,All Seasons,1,17.43,359.62,600,64
1,Le Male Elixir,May,100ml,Oriental,Him,Winter,0,22.83,279.96,600,28
1,Le Male Elixir,April,15ml,Oriental,Him,Winter,0,20.92,83.36,130,66
10,Invictus,April,3ml,Oriental,Him,Summer,0,22.95,18.92,30,82
14,Khamra,March,3ml,Musk,Unisex,Winter,1,20.89,13.88,30,151
1,Le Male Elixir,December,30ml,Oriental,Him,Winter,1,2.83,154.24,300,60
5,One Million,January,10ml,Woody,Him,All Seasons,1,22.34,52.75,100,165
11,Lacoste White,May,5ml,Woody,Him,Summer,1,12.26,26.18,50,194
7,Imperial Valley,May,3ml,Oriental,Him,Summer,1,21.01,12.75,30,287
18,Marshmallow,June,5ml,Fruity,Unisex,Winter,0,17.52,22.89,50,118
1,Le Male Elixir,April,30ml,Oriental,Him,Winter,0,2.83,130.75,300,14
22,Elixir,August,50ml,Fresh,Him,Summer,1,4.21,240.1,450,60
5,One Million,December,50ml,Woody,Him,All Seasons,1,11.11,253.59,450,80
11,Lacoste White,September,30ml,Woody,Him,Summer,1,1.75,182.23,300,120
24,Ultra Male,March,3ml,Oriental,Him,Winter,1,27.48,17.68,30,207
16,Very Sexy,December,30ml,Fruity,Her,All Seasons,1,27.08,183.03,300,127
24,Ultra Male,May,10ml,Oriental,Him,Winter,0,1.12,45.91,100,62
1,Le Male Elixir,April,3ml,Oriental,Him,Winter,0,23.22,16.87,30,106
18,Marshmallow,September,30ml,Fruity,Unisex,Winter,0,12.47,127.39,300,59
2,Stronger With You,December,100ml,Fresh,Him,All Seasons,1,24.68,331.78,600,49
15,Coconut Vanille,April,100ml,Musk,Unisex,Summer,0,23.36,262.31,600,38
8,Silver Scent,March,50ml,Oriental,Him,All Seasons,1,21.15,216.98,450,38
19,Good Girl,October,5ml,Oriental,Her,All Seasons,1,4.34,28.58,50,81
3,Stronger With You Intensely,June,15ml,Fresh,Him,Winter,0,1.91,70.23,130,36
22,Elixir,September,15ml,Fresh,Him,Summer,1,24.79,58.36,130,150
12,Spicebomb,June,10ml,Woody,Him,Winter,0,23.52,57.67,100,72
13,Black Opium,January,3ml,Oriental,Him,Winter,1,0.68,14.48,30,147
14,Khamra,May,15ml,Musk,Unisex,Winter,0,9.05,63.62,130,23
1,Le Male Elixir,November,10ml,Oriental,Him,Winter,1,25.76,50.94,100,101
8,Silver Scent,December,10ml,Oriental,Him,All Seasons,1,0.22,53.5,100,92
18,Marshmallow,May,10ml,Fruity,Unisex,Winter,0,19.5,50.79,100,37
24,Ultra Male,September,50ml,Oriental,Him,Winter,0,24.89,266.66,450,32
24,Ultra Male,February,5ml,Oriental,Him,Winter,1,6.91,23.65,50,130
13,Black Opium,March,15ml,Oriental,Him,Winter,1,13.86,64.72,130,149
7,Imperial Valley,September,5ml,Oriental,Him,Summer,1,9.37,32.49,50,193
12,Spicebomb,January,100ml,Woody,Him,Winter,1,5.01,355.42,600,71
12,Spicebomb,September,10ml,Woody,Him,Winter,0,23.52,52.87,100,51
10,Invictus,December,100ml,Oriental,Him,Summer,0,13.1,335.28,600,30
9,Black XS L'exces,January,3ml,Oriental,Him,Summer,0,13.77,12.12,30,70
21,Musk Pink,July,50ml,Fruity,Her,Summer,1,8.01,249.88,450,97
10,Invictus,May,100ml,Oriental,Him,Summer,1,13.1,324.59,600,98
1,Le Male Elixir,August,5ml,Oriental,Him,Winter,0,13.17,30.89,50,99
18,Marshmallow,November,100ml,Fruity,Unisex,Winter,1,14.82,316.76,600,109
16,Very Sexy,January,100ml,Fruity,Her,All Seasons,1,6.07,347.09,600,75
10,Invictus,September,100ml,Oriental,Him,Summer,1,13.1,371.24,600,74
16,Very Sexy,March,50ml,Fruity,Her,All Seasons,1,13.67,266.29,450,44
23,Moon Sparkle,July,3ml,Gourmand,Her,Summer,1,3.26,14.79,30,147
23,Moon Sparkle,June,3ml,Gourmand,Her,Summer,1,3.26,18.77,30,154
19,Good Girl,July,10ml,Oriental,Her,All Seasons,1,3.1,56.16,100,116
15,Coconut Vanille,October,50ml,Musk,Unisex,Summer,0,29.08,278.88,450,21
1,Le Male Elixir,August,15ml,Oriental,Him,Winter,0,20.92,81.61,130,34
13,Black Opium,May,3ml,Oriental,Him,Winter,0,0.68,14.26,30,84
20,Musk Roman,August,10ml,Musk,Unisex,All Seasons,1,0.68,63.04,100,76
21,Musk Pink,August,50ml,Fruity,Her,Summer,1,8.01,219.8,450,77
19,Good Girl,January,50ml,Oriental,Her,All Seasons,1,27.75,221.81,450,87
24,Ultra Male,August,50ml,Oriental,Him,Winter,0,24.89,287.95,450,63
13,Black Opium,May,30ml,Oriental,Him,Winter,0,4.84,156.0,300,29
3,Stronger With You Intensely,February,5ml,Fresh,Him,Winter,1,6.82,29.68,50,128
12,Spicebomb,July,5ml,Woody,Him,Winter,0,16.71,28.58,50,117
8,Silver Scent,July,100ml,Oriental,Him,All Seasons,1,23.42,343.89,600,57
21,Musk Pink,September,3ml,Fruity,Her,Summer,1,14.6,15.8,30,242
19,Good Girl,June,50ml,Oriental,Her,All Seasons,1,27.75,288.26,450,106
11,Lacoste White,September,30ml,Woody,Him,Summer,1,1.75,192.09,300,85
10,Invictus,April,3ml,Oriental,Him,Summer,0,22.95,13.18,30,92
4,Zara Gold,August,50ml,Woody,Him,All Seasons,1,14.0,218.4,450,61
2,Stronger With You,December,100ml,Fresh,Him,All Seasons,1,24.68,273.56,600,126
8,Silver Scent,August,30ml,Oriental,Him,All Seasons,1,19.95,171.96,300,104
6,Oud,September,100ml,Musk,Unisex,Winter,0,24.98,362.09,600,49
7,Imperial Valley,May,5ml,Oriental,Him,Summer,1,9.37,26.36,50,160
24,Ultra Male,September,100ml,Oriental,Him,Winter,0,24.25,272.66,600,34
17,Yara Candy,November,15ml,Fruity,Her,Summer,0,25.7,78.25,130,58
14,Khamra,November,30ml,Musk,Unisex,Winter,1,18.91,178.47,300,80
5,One Million,November,15ml,Woody,Him,All Seasons,1,29.03,81.81,130,168
21,Musk Pink,April,100ml,Fruity,Her,Summer,0,9.95,333.83,600,26
16,Very Sexy,November,50ml,Fruity,Her,All Seasons,1,13.67,192.31,450,55
13,Black Opium,May,50ml,Oriental,Him,Winter,0,15.03,240.36,450,43
12,Spicebomb,November,10ml,Woody,Him,Winter,1,23.52,46.04,100,121
14,Khamra,January,100ml,Musk,Unisex,Winter,1,2.63,284.69,600,89
21,Musk Pink,November,50ml,Fruity,Her,Summer,0,8.01,283.99,450,32
18,Marshmallow,March,10ml,Fruity,Unisex,Winter,1,19.5,64.7,100,144
12,Spicebomb,March,5ml,Woody,Him,Winter,1,16.71,31.7,50,253
17,Yara Candy,July,50ml,Fruity,Her,Summer,1,21.58,268.0,450,85
23,Moon Sparkle,July,3ml,Gourmand,Her,Summer,1,3.26,17.41,30,191
8,Silver Scent,February,100ml,Oriental,Him,All Seasons,1,23.42,311.62,600,27
22,Elixir,July,50ml,Fresh,Him,Summer,1,4.21,196.76,450,61
15,Coconut Vanille,October,30ml,Musk,Unisex,Summer,0,7.98,124.97,300,41
5,One Million,June,100ml,Woody,Him,All Seasons,1,14.09,260.79,600,85
24,Ultra Male,July,5ml,Oriental,Him,Winter,0,6.91,24.18,50,73
17,Yara Candy,November,100ml,Fruity,Her,Summer,0,12.96,316.34,600,17
10,Invictus,March,3ml,Oriental,Him,Summer,0,22.95,18.11,30,128
6,Oud,April,50ml,Musk,Unisex,Winter,0,13.11,268.84,450,35
22,Elixir,November,5ml,Fresh,Him,Summer,0,13.17,23.16,50,60
20,Musk Roman,February,30ml,Musk,Unisex,All Seasons,1,14.47,180.6,300,119
2,Stronger With You,April,10ml,Fresh,Him,All Seasons,1,13.51,42.96,100,98
16,Very Sexy,April,10ml,Fruity,Her,All Seasons,1,8.17,53.98,100,118
3,Stronger With You Intensely,October,5ml,Fresh,Him,Winter,0,6.82,29.45,50,119
8,Silver Scent,February,100ml,Oriental,Him,All Seasons,1,23.42,366.72,600,55
14,Khamra,May,15ml,Musk,Unisex,Winter,0,9.05,67.76,130,81
6,Oud,May,15ml,Musk,Unisex,Winter,0,6.81,72.29,130,79
13,Black Opium,January,5ml,Oriental,Him,Winter,1,2.7,25.58,50,244
11,Lacoste White,February,50ml,Woody,Him,Summer,0,8.44,227.89,450,31
14,Khamra,May,5ml,Musk,Unisex,Winter,0,13.38,25.33,50,60
20,Musk Roman,February,15ml,Musk,Unisex,All Seasons,1,28.76,75.17,130,199
4,Zara Gold,December,10ml,Woody,Him,All Seasons,1,26.79,47.91,100,68
20,Musk Roman,June,100ml,Musk,Unisex,All Seasons,1,2.48,334.29,600,30
6,Oud,January,10ml,Musk,Unisex,Winter,1,14.27,64.21,100,203
1,Le Male Elixir,August,30ml,Oriental,Him,Winter,0,2.83,136.9,300,49
11,Lacoste White,October,5ml,Woody,Him,Summer,0,12.26,23.4,50,0
8,Silver Scent,August,10ml,Oriental,Him,All Seasons,1,0.22,54.55,100,44
5,One Million,July,15ml,Woody,Him,All Seasons,1,29.03,74.12,130,117
11,Lacoste White,February,100ml,Woody,Him,Summer,0,8.81,264.94,600,31
21,Musk Pink,September,10ml,Fruity,Her,Summer,1,28.13,51.53,100,92
15,Coconut Vanille,December,5ml,Musk,Unisex,Summer,0,28.86,32.06,50,80
18,Marshmallow,May,100ml,Fruity,Unisex,Winter,0,14.82,335.48,600,45
4,Zara Gold,February,5ml,Woody,Him,All Seasons,1,29.12,26.02,50,99
2,Stronger With You,March,5ml,Fresh,Him,All Seasons,1,3.84,23.51,50,109
9,Black XS L'exces,August,10ml,Oriental,Him,Summer,1,4.19,58.52,100,94
19,Good Girl,August,50ml,Oriental,Her,All Seasons,1,27.75,258.96,450,89
22,Elixir,November,10ml,Fresh,Him,Summer,0,0.65,42.62,100,45
3,Stronger With You Intensely,May,100ml,Fresh,Him,Winter,0,22.74,249.32,600,30
12,Spicebomb,November,50ml,Woody,Him,Winter,1,24.42,230.09,450,42
10,Invictus,April,50ml,Oriental,Him,Summer,0,0.92,280.5,450,37
18,Marshmallow,July,15ml,Fruity,Unisex,Winter,0,2.53,71.72,130,53
5,One Million,August,50ml,Woody,Him,All Seasons,1,11.11,198.21,450,29
12,Spicebomb,April,100ml,Woody,Him,Winter,0,5.01,300.62,600,28
21,Musk Pink,May,10ml,Fruity,Her,Summer,1,28.13,40.58,100,155
12,Spicebomb,October,10ml,Woody,Him,Winter,0,23.52,51.95,100,69
19,Good Girl,July,3ml,Oriental,Her,All Seasons,1,9.9,12.54,30,225
15,Coconut Vanille,August,10ml,Musk,Unisex,Summer,1,27.26,54.05,100,137
15,Coconut Vanille,August,15ml,Musk,Unisex,Summer,1,20.99,64.85,130,181
7,Imperial Valley,October,50ml,Oriental,Him,Summer,0,8.65,280.07,450,40
24,Ultra Male,December,15ml,Oriental,Him,Winter,1,16.65,66.51,130,141
6,Oud,May,5ml,Musk,Unisex,Winter,0,3.9,28.12,50,130
23,Moon Sparkle,May,10ml,Gourmand,Her,Summer,1,8.44,50.88,100,78
24,Ultra Male,November,3ml,Oriental,Him,Winter,1,27.48,18.27,30,184
13,Black Opium,June,5ml,Oriental,Him,Winter,0,2.7,20.87,50,65
21,Musk Pink,December,3ml,Fruity,Her,Summer,0,14.6,13.37,30,91
18,Marshmallow,November,50ml,Fruity,Unisex,Winter,1,1.25,233.6,450,95
18,Marshmallow,September,5ml,Fruity,Unisex,Winter,0,17.52,21.92,50,75
2,Stronger With You,September,3ml,Fresh,Him,All Seasons,1,23.58,16.45,30,148
4,Zara Gold,December,30ml,Woody,Him,All Seasons,1,5.84,183.9,300,115
2,Stronger With You,April,15ml,Fresh,Him,All Seasons,1,11.12,80.16,130,103
1,Le Male Elixir,June,3ml,Oriental,Him,Winter,0,23.22,18.75,30,83
21,Musk Pink,July,30ml,Fruity,Her,Summer,1,14.2,136.9,300,51
5,One Million,March,30ml,Woody,Him,All Seasons,1,9.77,169.77,300,98
1,Le Male Elixir,July,100ml,Oriental,Him,Winter,0,22.83,307.81,600,45
23,Moon Sparkle,August,50ml,Gourmand,Her,Summer,1,23.06,204.34,450,67
7,Imperial Valley,July,50ml,Oriental,Him,Summer,1,8.65,190.74,450,94
20,Musk Roman,August,50ml,Musk,Unisex,All Seasons,1,23.48,214.96,450,118
24,Ultra Male,February,30ml,Oriental,Him,Winter,1,11.13,144.52,300,44
13,Black Opium,June,30ml,Oriental,Him,Winter,0,4.84,168.79,300,48
23,Moon Sparkle,December,30ml,Gourmand,Her,Summer,0,21.81,173.62,300,68
24,Ultra Male,April,15ml,Oriental,Him,Winter,0,16.65,62.57,130,59
4,Zara Gold,June,3ml,Woody,Him,All Seasons,1,10.64,13.65,30,173
4,Zara Gold,August,100ml,Woody,Him,All Seasons,1,1.31,263.82,600,63
9,Black XS L'exces,August,100ml,Oriental,Him,Summer,1,16.96,266.23,600,34
14,Khamra,March,3ml,Musk,Unisex,Winter,1,20.89,15.61,30,264
19,Good Girl,February,50ml,Oriental,Her,All Seasons,1,27.75,279.56,450,68
5,One Million,October,50ml,Woody,Him,All Seasons,1,11.11,285.34,450,66
5,One Million,July,5ml,Woody,Him,All Seasons,1,20.49,28.49,50,300
