ProductID,Name,Month,BottleSize,Category,Gender,Season,SoldInSeason,DiscountPercent,CostPerBottle,SellingPrice,QuantitySold
3,Stronger With You Intensely,September,30ml,Fresh,Him,Winter,0,50.0,150,300,0
17,Yara Candy,June,100ml,Fruity,Her,Summer,1,10.0,350,600,4
2,Stronger With You,February,100ml,Fresh,Him,All Seasons,1,60.0,350,600,6
13,Black Opium,February,100ml,Oriental,Him,Winter,1,20.0,350,600,5
9,Black XS L'exces,December,10ml,Oriental,Him,Summer,0,50.0,30,100,0
4,Zara Gold,March,20ml,Woody,Him,All Seasons,1,30.0,45,200,2
12,Spicebomb,November,50ml,Woody,Him,Winter,1,50.0,200,450,4
5,One Million,August,10ml,Woody,Him,All Seasons,1,50.0,30,100,1
6,Oud,August,100ml,Musk,Unisex,Winter,0,10.0,350,600,4
22,Elixir,November,5ml,Fresh,Him,Summer,0,10.0,20,50,7
9,Black XS L'exces,November,20ml,Oriental,Him,Summer,0,50.0,45,200,1
10,Invictus,April,50ml,Oriental,Him,Summer,0,50.0,200,450,4
1,Le Male Elixir,December,5ml,Oriental,Him,Winter,1,10.0,20,50,5
8,Silver Scent,February,100ml,Oriental,Him,All Seasons,1,60.0,350,600,1
9,Black XS L'exces,October,5ml,Oriental,Him,Summer,0,50.0,20,50,3
18,Marshmallow,May,10ml,Fruity,Unisex,Winter,0,10.0,30,100,1
3,Stronger With You Intensely,August,20ml,Fresh,Him,Winter,0,50.0,45,200,3
23,Moon Sparkle,November,30ml,Gourmand,Her,Summer,0,20.0,150,300,2
4,Zara Gold,June,10ml,Woody,Him,All Seasons,1,30.0,30,100,9
16,Very Sexy,January,30ml,Fruity,Her,All Seasons,1,20.0,150,300,3
1,Le Male Elixir,October,10ml,Oriental,Him,Winter,0,50.0,30,100,0
20,Musk Roman,February,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,5
17,Yara Candy,September,20ml,Fruity,Her,Summer,1,50.0,45,200,0
21,Musk Pink,June,10ml,Fruity,Her,Summer,1,50.0,30,100,8
23,Moon Sparkle,June,30ml,Gourmand,Her,Summer,1,20.0,150,300,4
21,Musk Pink,April,20ml,Fruity,Her,Summer,0,50.0,45,200,1
15,Coconut Vanille,July,10ml,Musk,Unisex,Summer,1,50.0,30,100,15
21,Musk Pink,March,20ml,Fruity,Her,Summer,0,50.0,45,200,3
3,Stronger With You Intensely,March,20ml,Fresh,Him,Winter,1,50.0,45,200,1
16,Very Sexy,June,20ml,Fruity,Her,All Seasons,1,60.0,45,200,6
24,Ultra Male,October,30ml,Oriental,Him,Winter,0,20.0,150,300,2
10,Invictus,July,10ml,Oriental,Him,Summer,1,10.0,30,100,0
24,Ultra Male,November,30ml,Oriental,Him,Winter,1,20.0,150,300,0
13,Black Opium,April,20ml,Oriental,Him,Winter,0,50.0,45,200,2
12,Spicebomb,January,50ml,Woody,Him,Winter,1,50.0,200,450,3
8,Silver Scent,April,30ml,Oriental,Him,All Seasons,1,60.0,150,300,4
3,Stronger With You Intensely,February,10ml,Fresh,Him,Winter,1,50.0,30,100,2
22,Elixir,July,10ml,Fresh,Him,Summer,1,50.0,30,100,10
18,Marshmallow,December,20ml,Fruity,Unisex,Winter,1,50.0,45,200,3
10,Invictus,June,20ml,Oriental,Him,Summer,1,30.0,45,200,4
24,Ultra Male,March,30ml,Oriental,Him,Winter,1,20.0,150,300,5
5,One Million,August,10ml,Woody,Him,All Seasons,1,50.0,30,100,9
19,Good Girl,September,100ml,Oriental,Her,All Seasons,1,30.0,350,600,6
11,Lacoste White,November,100ml,Woody,Him,Summer,0,20.0,350,600,2
15,Coconut Vanille,June,30ml,Musk,Unisex,Summer,1,20.0,150,300,0
1,Le Male Elixir,June,30ml,Oriental,Him,Winter,0,30.0,150,300,1
15,Coconut Vanille,July,10ml,Musk,Unisex,Summer,1,50.0,30,100,4
17,Yara Candy,March,30ml,Fruity,Her,Summer,0,10.0,150,300,0
24,Ultra Male,February,5ml,Oriental,Him,Winter,1,20.0,20,50,12
9,Black XS L'exces,October,5ml,Oriental,Him,Summer,0,50.0,20,50,2
2,Stronger With You,February,30ml,Fresh,Him,All Seasons,1,10.0,150,300,7
2,Stronger With You,September,5ml,Fresh,Him,All Seasons,1,10.0,20,50,3
4,Zara Gold,July,100ml,Woody,Him,All Seasons,1,60.0,350,600,1
8,Silver Scent,June,50ml,Oriental,Him,All Seasons,1,30.0,200,450,5
20,Musk Roman,May,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,4
5,One Million,December,100ml,Woody,Him,All Seasons,1,30.0,350,600,5
4,Zara Gold,October,20ml,Woody,Him,All Seasons,1,30.0,45,200,9
1,Le Male Elixir,February,100ml,Oriental,Him,Winter,1,60.0,350,600,6
10,Invictus,December,5ml,Oriental,Him,Summer,0,30.0,20,50,3
15,Coconut Vanille,February,50ml,Musk,Unisex,Summer,0,50.0,200,450,2
7,Imperial Valley,October,5ml,Oriental,Him,Summer,0,60.0,20,50,1
12,Spicebomb,June,5ml,Woody,Him,Winter,0,60.0,20,50,5
6,Oud,May,50ml,Musk,Unisex,Winter,0,60.0,200,450,4
20,Musk Roman,July,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,8
1,Le Male Elixir,June,10ml,Oriental,Him,Winter,0,50.0,30,100,2
5,One Million,February,5ml,Woody,Him,All Seasons,1,50.0,20,50,6
14,Khamra,February,10ml,Musk,Unisex,Winter,1,50.0,30,100,2
21,Musk Pink,September,20ml,Fruity,Her,Summer,1,50.0,45,200,6
10,Invictus,September,10ml,Oriental,Him,Summer,1,10.0,30,100,2
2,Stronger With You,May,100ml,Fresh,Him,All Seasons,1,60.0,350,600,4
14,Khamra,June,100ml,Musk,Unisex,Winter,0,60.0,350,600,1
7,Imperial Valley,May,20ml,Oriental,Him,Summer,1,20.0,45,200,7
8,Silver Scent,November,10ml,Oriental,Him,All Seasons,1,20.0,30,100,10
23,Moon Sparkle,January,10ml,Gourmand,Her,Summer,0,30.0,30,100,7
23,Moon Sparkle,August,10ml,Gourmand,Her,Summer,1,30.0,30,100,1
7,Imperial Valley,April,5ml,Oriental,Him,Summer,0,60.0,20,50,4
15,Coconut Vanille,March,20ml,Musk,Unisex,Summer,0,10.0,45,200,3
13,Black Opium,February,100ml,Oriental,Him,Winter,1,20.0,350,600,5
24,Ultra Male,May,50ml,Oriental,Him,Winter,0,20.0,200,450,2
23,Moon Sparkle,February,5ml,Gourmand,Her,Summer,0,10.0,20,50,10
9,Black XS L'exces,September,20ml,Oriental,Him,Summer,1,50.0,45,200,15
1,Le Male Elixir,April,10ml,Oriental,Him,Winter,0,50.0,30,100,2
1,Le Male Elixir,November,50ml,Oriental,Him,Winter,1,30.0,200,450,5
1,Le Male Elixir,February,30ml,Oriental,Him,Winter,1,30.0,150,300,3
19,Good Girl,May,50ml,Oriental,Her,All Seasons,1,30.0,200,450,6
18,Marshmallow,May,5ml,Fruity,Unisex,Winter,0,60.0,20,50,3
20,Musk Roman,September,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,8
4,Zara Gold,April,20ml,Woody,Him,All Seasons,1,30.0,45,200,8
2,Stronger With You,March,100ml,Fresh,Him,All Seasons,1,60.0,350,600,2
5,One Million,May,50ml,Woody,Him,All Seasons,1,30.0,200,450,3
16,Very Sexy,November,5ml,Fruity,Her,All Seasons,1,30.0,20,50,3
1,Le Male Elixir,October,5ml,Oriental,Him,Winter,0,10.0,20,50,3
16,Very Sexy,July,50ml,Fruity,Her,All Seasons,1,60.0,200,450,8
22,Elixir,December,20ml,Fresh,Him,Summer,0,30.0,45,200,1
4,Zara Gold,October,30ml,Woody,Him,All Seasons,1,20.0,150,300,2
18,Marshmallow,October,20ml,Fruity,Unisex,Winter,0,50.0,45,200,0
14,Khamra,May,10ml,Musk,Unisex,Winter,0,50.0,30,100,5
23,Moon Sparkle,June,5ml,Gourmand,Her,Summer,1,10.0,20,50,7
6,Oud,December,20ml,Musk,Unisex,Winter,1,10.0,45,200,3
6,Oud,December,50ml,Musk,Unisex,Winter,1,60.0,200,450,0
1,Le Male Elixir,September,30ml,Oriental,Him,Winter,0,30.0,150,300,0
17,Yara Candy,February,10ml,Fruity,Her,Summer,0,50.0,30,100,11
21,Musk Pink,February,10ml,Fruity,Her,Summer,0,50.0,30,100,5
1,Le Male Elixir,June,50ml,Oriental,Him,Winter,0,30.0,200,450,1
12,Spicebomb,July,30ml,Woody,Him,Winter,0,30.0,150,300,3
18,Marshmallow,August,100ml,Fruity,Unisex,Winter,0,50.0,350,600,2
19,Good Girl,April,30ml,Oriental,Her,All Seasons,1,50.0,150,300,5
23,Moon Sparkle,October,100ml,Gourmand,Her,Summer,0,10.0,350,600,0
18,Marshmallow,November,50ml,Fruity,Unisex,Winter,1,50.0,200,450,5
23,Moon Sparkle,March,100ml,Gourmand,Her,Summer,0,10.0,350,600,3
24,Ultra Male,October,10ml,Oriental,Him,Winter,0,30.0,30,100,2
23,Moon Sparkle,February,20ml,Gourmand,Her,Summer,0,50.0,45,200,5
11,Lacoste White,June,20ml,Woody,Him,Summer,1,20.0,45,200,3
10,Invictus,November,5ml,Oriental,Him,Summer,0,30.0,20,50,1
11,Lacoste White,April,30ml,Woody,Him,Summer,0,60.0,150,300,0
23,Moon Sparkle,September,5ml,Gourmand,Her,Summer,1,10.0,20,50,8
7,Imperial Valley,November,50ml,Oriental,Him,Summer,0,10.0,200,450,2
19,Good Girl,June,10ml,Oriental,Her,All Seasons,1,50.0,30,100,0
16,Very Sexy,November,20ml,Fruity,Her,All Seasons,1,60.0,45,200,3
2,Stronger With You,August,10ml,Fresh,Him,All Seasons,1,50.0,30,100,6
12,Spicebomb,July,10ml,Woody,Him,Winter,0,20.0,30,100,2
5,One Million,February,20ml,Woody,Him,All Seasons,1,30.0,45,200,2
18,Marshmallow,September,100ml,Fruity,Unisex,Winter,0,50.0,350,600,5
11,Lacoste White,April,5ml,Woody,Him,Summer,0,60.0,20,50,1
9,Black XS L'exces,April,5ml,Oriental,Him,Summer,0,50.0,20,50,2
2,Stronger With You,December,10ml,Fresh,Him,All Seasons,1,50.0,30,100,6
4,Zara Gold,May,50ml,Woody,Him,All Seasons,1,10.0,200,450,3
19,Good Girl,May,50ml,Oriental,Her,All Seasons,1,30.0,200,450,3
21,Musk Pink,December,50ml,Fruity,Her,Summer,0,60.0,200,450,2
7,Imperial Valley,April,50ml,Oriental,Him,Summer,0,10.0,200,450,1
20,Musk Roman,September,10ml,Musk,Unisex,All Seasons,1,30.0,30,100,9
14,Khamra,July,30ml,Musk,Unisex,Winter,0,30.0,150,300,6
9,Black XS L'exces,January,20ml,Oriental,Him,Summer,0,50.0,45,200,6
11,Lacoste White,July,50ml,Woody,Him,Summer,1,30.0,200,450,15
17,Yara Candy,June,30ml,Fruity,Her,Summer,1,10.0,150,300,1
22,Elixir,September,100ml,Fresh,Him,Summer,1,30.0,350,600,5
12,Spicebomb,May,50ml,Woody,Him,Winter,0,50.0,200,450,2
9,Black XS L'exces,March,100ml,Oriental,Him,Summer,0,30.0,350,600,3
19,Good Girl,March,100ml,Oriental,Her,All Seasons,1,30.0,350,600,3
13,Black Opium,July,20ml,Oriental,Him,Winter,0,50.0,45,200,2
10,Invictus,December,20ml,Oriental,Him,Summer,0,30.0,45,200,3
12,Spicebomb,June,10ml,Woody,Him,Winter,0,20.0,30,100,3
13,Black Opium,February,20ml,Oriental,Him,Winter,1,50.0,45,200,11
4,Zara Gold,October,10ml,Woody,Him,All Seasons,1,30.0,30,100,3
2,Stronger With You,April,20ml,Fresh,Him,All Seasons,1,20.0,45,200,4
16,Very Sexy,June,100ml,Fruity,Her,All Seasons,1,20.0,350,600,1
5,One Million,November,10ml,Woody,Him,All Seasons,1,50.0,30,100,3
13,Black Opium,February,100ml,Oriental,Him,Winter,1,20.0,350,600,3
19,Good Girl,February,5ml,Oriental,Her,All Seasons,1,30.0,20,50,9
6,Oud,March,5ml,Musk,Unisex,Winter,1,30.0,20,50,2
10,Invictus,May,100ml,Oriental,Him,Summer,1,50.0,350,600,0
24,Ultra Male,November,30ml,Oriental,Him,Winter,1,20.0,150,300,7
1,Le Male Elixir,August,10ml,Oriental,Him,Winter,0,50.0,30,100,1
19,Good Girl,October,10ml,Oriental,Her,All Seasons,1,50.0,30,100,15
5,One Million,May,5ml,Woody,Him,All Seasons,1,50.0,20,50,15
22,Elixir,May,10ml,Fresh,Him,Summer,1,50.0,30,100,5
10,Invictus,May,5ml,Oriental,Him,Summer,1,30.0,20,50,2
1,Le Male Elixir,February,50ml,Oriental,Him,Winter,1,30.0,200,450,5
18,Marshmallow,July,100ml,Fruity,Unisex,Winter,0,50.0,350,600,3
4,Zara Gold,April,10ml,Woody,Him,All Seasons,1,30.0,30,100,4
9,Black XS L'exces,December,5ml,Oriental,Him,Summer,0,50.0,20,50,4
13,Black Opium,September,100ml,Oriental,Him,Winter,0,20.0,350,600,2
18,Marshmallow,November,50ml,Fruity,Unisex,Winter,1,50.0,200,450,8
11,Lacoste White,March,20ml,Woody,Him,Summer,0,20.0,45,200,1
21,Musk Pink,February,50ml,Fruity,Her,Summer,0,60.0,200,450,6
12,Spicebomb,June,50ml,Woody,Him,Winter,0,50.0,200,450,0
9,Black XS L'exces,July,50ml,Oriental,Him,Summer,1,20.0,200,450,3
9,Black XS L'exces,July,10ml,Oriental,Him,Summer,1,50.0,30,100,3
20,Musk Roman,August,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,8
16,Very Sexy,October,30ml,Fruity,Her,All Seasons,1,20.0,150,300,4
4,Zara Gold,April,30ml,Woody,Him,All Seasons,1,20.0,150,300,4
19,Good Girl,April,30ml,Oriental,Her,All Seasons,1,50.0,150,300,4
10,Invictus,April,10ml,Oriental,Him,Summer,0,10.0,30,100,6
9,Black XS L'exces,May,20ml,Oriental,Him,Summer,1,50.0,45,200,1
3,Stronger With You Intensely,August,20ml,Fresh,Him,Winter,0,50.0,45,200,5
24,Ultra Male,October,5ml,Oriental,Him,Winter,0,20.0,20,50,1
2,Stronger With You,May,50ml,Fresh,Him,All Seasons,1,30.0,200,450,3
24,Ultra Male,June,30ml,Oriental,Him,Winter,0,20.0,150,300,1
2,Stronger With You,November,30ml,Fresh,Him,All Seasons,1,10.0,150,300,0
13,Black Opium,May,50ml,Oriental,Him,Winter,0,20.0,200,450,0
3,Stronger With You Intensely,February,20ml,Fresh,Him,Winter,1,50.0,45,200,0
12,Spicebomb,May,30ml,Woody,Him,Winter,0,30.0,150,300,0
21,Musk Pink,January,50ml,Fruity,Her,Summer,0,60.0,200,450,4
15,Coconut Vanille,May,30ml,Musk,Unisex,Summer,1,20.0,150,300,9
14,Khamra,November,50ml,Musk,Unisex,Winter,1,10.0,200,450,5
3,Stronger With You Intensely,October,5ml,Fresh,Him,Winter,0,50.0,20,50,2
23,Moon Sparkle,November,100ml,Gourmand,Her,Summer,0,10.0,350,600,5
10,Invictus,April,30ml,Oriental,Him,Summer,0,10.0,150,300,4
13,Black Opium,June,50ml,Oriental,Him,Winter,0,20.0,200,450,4
22,Elixir,November,5ml,Fresh,Him,Summer,0,10.0,20,50,1
16,Very Sexy,October,20ml,Fruity,Her,All Seasons,1,60.0,45,200,0
18,Marshmallow,March,20ml,Fruity,Unisex,Winter,1,50.0,45,200,7
5,One Million,November,10ml,Woody,Him,All Seasons,1,50.0,30,100,3
12,Spicebomb,February,100ml,Woody,Him,Winter,1,10.0,350,600,6
13,Black Opium,April,20ml,Oriental,Him,Winter,0,50.0,45,200,3
5,One Million,July,100ml,Woody,Him,All Seasons,1,30.0,350,600,2
10,Invictus,August,20ml,Oriental,Him,Summer,1,30.0,45,200,6
20,Musk Roman,October,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,1
23,Moon Sparkle,September,30ml,Gourmand,Her,Summer,1,20.0,150,300,9
20,Musk Roman,April,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,8
23,Moon Sparkle,May,30ml,Gourmand,Her,Summer,1,20.0,150,300,10
24,Ultra Male,September,50ml,Oriental,Him,Winter,0,20.0,200,450,3
5,One Million,December,10ml,Woody,Him,All Seasons,1,50.0,30,100,0
21,Musk Pink,November,50ml,Fruity,Her,Summer,0,60.0,200,450,2
15,Coconut Vanille,December,50ml,Musk,Unisex,Summer,0,50.0,200,450,4
21,Musk Pink,September,50ml,Fruity,Her,Summer,1,60.0,200,450,2
16,Very Sexy,June,20ml,Fruity,Her,All Seasons,1,60.0,45,200,4
3,Stronger With You Intensely,October,20ml,Fresh,Him,Winter,0,50.0,45,200,10
14,Khamra,January,50ml,Musk,Unisex,Winter,1,10.0,200,450,2
19,Good Girl,December,30ml,Oriental,Her,All Seasons,1,50.0,150,300,2
3,Stronger With You Intensely,December,5ml,Fresh,Him,Winter,1,50.0,20,50,7
13,Black Opium,July,50ml,Oriental,Him,Winter,0,20.0,200,450,0
16,Very Sexy,July,50ml,Fruity,Her,All Seasons,1,60.0,200,450,9
12,Spicebomb,July,30ml,Woody,Him,Winter,0,30.0,150,300,5
20,Musk Roman,February,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,5
4,Zara Gold,March,30ml,Woody,Him,All Seasons,1,20.0,150,300,4
9,Black XS L'exces,September,20ml,Oriental,Him,Summer,1,50.0,45,200,4
23,Moon Sparkle,January,50ml,Gourmand,Her,Summer,0,50.0,200,450,0
13,Black Opium,September,5ml,Oriental,Him,Winter,0,30.0,20,50,6
5,One Million,April,10ml,Woody,Him,All Seasons,1,50.0,30,100,9
3,Stronger With You Intensely,February,100ml,Fresh,Him,Winter,1,10.0,350,600,2
15,Coconut Vanille,August,50ml,Musk,Unisex,Summer,1,50.0,200,450,15
23,Moon Sparkle,April,5ml,Gourmand,Her,Summer,0,10.0,20,50,0
2,Stronger With You,June,10ml,Fresh,Him,All Seasons,1,50.0,30,100,3
3,Stronger With You Intensely,November,5ml,Fresh,Him,Winter,1,50.0,20,50,8
10,Invictus,September,100ml,Oriental,Him,Summer,1,50.0,350,600,4
6,Oud,December,100ml,Musk,Unisex,Winter,1,10.0,350,600,2
3,Stronger With You Intensely,May,30ml,Fresh,Him,Winter,0,50.0,150,300,0
8,Silver Scent,May,50ml,Oriental,Him,All Seasons,1,30.0,200,450,1
16,Very Sexy,September,30ml,Fruity,Her,All Seasons,1,20.0,150,300,3
20,Musk Roman,February,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,4
8,Silver Scent,November,100ml,Oriental,Him,All Seasons,1,60.0,350,600,3
17,Yara Candy,May,100ml,Fruity,Her,Summer,1,10.0,350,600,4
20,Musk Roman,June,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,1
1,Le Male Elixir,July,20ml,Oriental,Him,Winter,0,50.0,45,200,6
21,Musk Pink,January,5ml,Fruity,Her,Summer,0,30.0,20,50,8
5,One Million,April,50ml,Woody,Him,All Seasons,1,30.0,200,450,1
17,Yara Candy,February,20ml,Fruity,Her,Summer,0,50.0,45,200,5
19,Good Girl,August,5ml,Oriental,Her,All Seasons,1,30.0,20,50,15
21,Musk Pink,September,50ml,Fruity,Her,Summer,1,60.0,200,450,10
10,Invictus,January,100ml,Oriental,Him,Summer,0,50.0,350,600,3
16,Very Sexy,January,100ml,Fruity,Her,All Seasons,1,20.0,350,600,7
1,Le Male Elixir,October,30ml,Oriental,Him,Winter,0,30.0,150,300,1
11,Lacoste White,May,100ml,Woody,Him,Summer,1,20.0,350,600,6
24,Ultra Male,November,100ml,Oriental,Him,Winter,1,30.0,350,600,11
4,Zara Gold,August,30ml,Woody,Him,All Seasons,1,20.0,150,300,2
4,Zara Gold,October,30ml,Woody,Him,All Seasons,1,20.0,150,300,0
17,Yara Candy,May,10ml,Fruity,Her,Summer,1,50.0,30,100,10
13,Black Opium,April,30ml,Oriental,Him,Winter,0,30.0,150,300,2
11,Lacoste White,September,100ml,Woody,Him,Summer,1,20.0,350,600,8
6,Oud,August,100ml,Musk,Unisex,Winter,0,10.0,350,600,0
5,One Million,July,100ml,Woody,Him,All Seasons,1,30.0,350,600,3
18,Marshmallow,May,10ml,Fruity,Unisex,Winter,0,10.0,30,100,1
9,Black XS L'exces,August,50ml,Oriental,Him,Summer,1,20.0,200,450,3
19,Good Girl,May,20ml,Oriental,Her,All Seasons,1,20.0,45,200,3
11,Lacoste White,November,5ml,Woody,Him,Summer,0,60.0,20,50,10
10,Invictus,September,100ml,Oriental,Him,Summer,1,50.0,350,600,7
6,Oud,May,10ml,Musk,Unisex,Winter,0,20.0,30,100,3
16,Very Sexy,November,100ml,Fruity,Her,All Seasons,1,20.0,350,600,5
7,Imperial Valley,January,30ml,Oriental,Him,Summer,0,50.0,150,300,2
22,Elixir,October,50ml,Fresh,Him,Summer,0,30.0,200,450,2
10,Invictus,May,30ml,Oriental,Him,Summer,1,10.0,150,300,4
20,Musk Roman,March,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,4
12,Spicebomb,October,100ml,Woody,Him,Winter,0,10.0,350,600,4
10,Invictus,August,5ml,Oriental,Him,Summer,1,30.0,20,50,6
11,Lacoste White,January,5ml,Woody,Him,Summer,0,60.0,20,50,7
11,Lacoste White,April,30ml,Woody,Him,Summer,0,60.0,150,300,0
12,Spicebomb,June,100ml,Woody,Him,Winter,0,10.0,350,600,7
22,Elixir,August,50ml,Fresh,Him,Summer,1,30.0,200,450,2
17,Yara Candy,October,50ml,Fruity,Her,Summer,0,60.0,200,450,10
1,Le Male Elixir,May,5ml,Oriental,Him,Winter,0,10.0,20,50,0
2,Stronger With You,October,5ml,Fresh,Him,All Seasons,1,10.0,20,50,7
1,Le Male Elixir,October,10ml,Oriental,Him,Winter,0,50.0,30,100,4
17,Yara Candy,May,50ml,Fruity,Her,Summer,1,60.0,200,450,6
5,One Million,December,5ml,Woody,Him,All Seasons,1,50.0,20,50,6
10,Invictus,December,20ml,Oriental,Him,Summer,0,30.0,45,200,2
20,Musk Roman,April,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,1
4,Zara Gold,July,5ml,Woody,Him,All Seasons,1,60.0,20,50,2
4,Zara Gold,November,30ml,Woody,Him,All Seasons,1,20.0,150,300,4
2,Stronger With You,July,10ml,Fresh,Him,All Seasons,1,50.0,30,100,4
7,Imperial Valley,September,5ml,Oriental,Him,Summer,1,60.0,20,50,10
3,Stronger With You Intensely,October,20ml,Fresh,Him,Winter,0,50.0,45,200,1
16,Very Sexy,July,20ml,Fruity,Her,All Seasons,1,60.0,45,200,6
18,Marshmallow,May,10ml,Fruity,Unisex,Winter,0,10.0,30,100,0
5,One Million,July,5ml,Woody,Him,All Seasons,1,50.0,20,50,1
13,Black Opium,October,5ml,Oriental,Him,Winter,0,30.0,20,50,5
8,Silver Scent,April,50ml,Oriental,Him,All Seasons,1,30.0,200,450,10
2,Stronger With You,November,50ml,Fresh,Him,All Seasons,1,30.0,200,450,4
12,Spicebomb,March,50ml,Woody,Him,Winter,1,50.0,200,450,11
17,Yara Candy,June,10ml,Fruity,Her,Summer,1,50.0,30,100,2
6,Oud,February,30ml,Musk,Unisex,Winter,1,30.0,150,300,1
19,Good Girl,November,100ml,Oriental,Her,All Seasons,1,30.0,350,600,4
24,Ultra Male,September,100ml,Oriental,Him,Winter,0,30.0,350,600,2
2,Stronger With You,February,50ml,Fresh,Him,All Seasons,1,30.0,200,450,5
4,Zara Gold,March,5ml,Woody,Him,All Seasons,1,60.0,20,50,13
7,Imperial Valley,July,20ml,Oriental,Him,Summer,1,20.0,45,200,7
21,Musk Pink,June,100ml,Fruity,Her,Summer,1,30.0,350,600,0
4,Zara Gold,February,50ml,Woody,Him,All Seasons,1,10.0,200,450,6
12,Spicebomb,November,5ml,Woody,Him,Winter,1,60.0,20,50,0
13,Black Opium,June,100ml,Oriental,Him,Winter,0,20.0,350,600,2
4,Zara Gold,September,20ml,Woody,Him,All Seasons,1,30.0,45,200,9
2,Stronger With You,October,5ml,Fresh,Him,All Seasons,1,10.0,20,50,15
3,Stronger With You Intensely,March,5ml,Fresh,Him,Winter,1,50.0,20,50,7
2,Stronger With You,May,20ml,Fresh,Him,All Seasons,1,20.0,45,200,5
13,Black Opium,September,100ml,Oriental,Him,Winter,0,20.0,350,600,4
23,Moon Sparkle,October,30ml,Gourmand,Her,Summer,0,20.0,150,300,2
9,Black XS L'exces,March,20ml,Oriental,Him,Summer,0,50.0,45,200,4
7,Imperial Valley,April,30ml,Oriental,Him,Summer,0,50.0,150,300,5
6,Oud,October,10ml,Musk,Unisex,Winter,0,20.0,30,100,2
24,Ultra Male,May,5ml,Oriental,Him,Winter,0,20.0,20,50,3
24,Ultra Male,January,20ml,Oriental,Him,Winter,1,60.0,45,200,4
16,Very Sexy,June,10ml,Fruity,Her,All Seasons,1,60.0,30,100,0
12,Spicebomb,February,100ml,Woody,Him,Winter,1,10.0,350,600,4
4,Zara Gold,August,10ml,Woody,Him,All Seasons,1,30.0,30,100,5
23,Moon Sparkle,December,10ml,Gourmand,Her,Summer,0,30.0,30,100,2
1,Le Male Elixir,February,20ml,Oriental,Him,Winter,1,50.0,45,200,4
4,Zara Gold,April,20ml,Woody,Him,All Seasons,1,30.0,45,200,2
17,Yara Candy,July,30ml,Fruity,Her,Summer,1,10.0,150,300,7
5,One Million,February,5ml,Woody,Him,All Seasons,1,50.0,20,50,10
3,Stronger With You Intensely,July,100ml,Fresh,Him,Winter,0,10.0,350,600,9
15,Coconut Vanille,March,10ml,Musk,Unisex,Summer,0,50.0,30,100,2
1,Le Male Elixir,August,30ml,Oriental,Him,Winter,0,30.0,150,300,1
7,Imperial Valley,May,100ml,Oriental,Him,Summer,1,50.0,350,600,6
16,Very Sexy,December,5ml,Fruity,Her,All Seasons,1,30.0,20,50,4
5,One Million,November,20ml,Woody,Him,All Seasons,1,30.0,45,200,5
19,Good Girl,December,30ml,Oriental,Her,All Seasons,1,50.0,150,300,4
3,Stronger With You Intensely,February,5ml,Fresh,Him,Winter,1,50.0,20,50,15
15,Coconut Vanille,December,30ml,Musk,Unisex,Summer,0,20.0,150,300,7
2,Stronger With You,January,50ml,Fresh,Him,All Seasons,1,30.0,200,450,7
18,Marshmallow,March,5ml,Fruity,Unisex,Winter,1,60.0,20,50,11
19,Good Girl,November,100ml,Oriental,Her,All Seasons,1,30.0,350,600,4
20,Musk Roman,November,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,14
7,Imperial Valley,April,100ml,Oriental,Him,Summer,0,50.0,350,600,4
6,Oud,November,10ml,Musk,Unisex,Winter,1,20.0,30,100,3
24,Ultra Male,January,5ml,Oriental,Him,Winter,1,20.0,20,50,15
18,Marshmallow,May,30ml,Fruity,Unisex,Winter,0,50.0,150,300,5
5,One Million,January,20ml,Woody,Him,All Seasons,1,30.0,45,200,1
1,Le Male Elixir,July,30ml,Oriental,Him,Winter,0,30.0,150,300,6
9,Black XS L'exces,November,100ml,Oriental,Him,Summer,0,30.0,350,600,3
16,Very Sexy,August,100ml,Fruity,Her,All Seasons,1,20.0,350,600,2
9,Black XS L'exces,July,5ml,Oriental,Him,Summer,1,50.0,20,50,6
20,Musk Roman,March,5ml,Musk,Unisex,All Seasons,1,30.0,20,50,15
13,Black Opium,August,20ml,Oriental,Him,Winter,0,50.0,45,200,7
24,Ultra Male,April,5ml,Oriental,Him,Winter,0,20.0,20,50,1
21,Musk Pink,August,100ml,Fruity,Her,Summer,1,30.0,350,600,0
12,Spicebomb,February,30ml,Woody,Him,Winter,1,30.0,150,300,1
21,Musk Pink,July,5ml,Fruity,Her,Summer,1,30.0,20,50,2
11,Lacoste White,June,30ml,Woody,Him,Summer,1,60.0,150,300,3
1,Le Male Elixir,October,50ml,Oriental,Him,Winter,0,30.0,200,450,2
8,Silver Scent,November,50ml,Oriental,Him,All Seasons,1,30.0,200,450,6
